FAIL:  calculateDin(0, 0, 2, 0, 0)  Expected 0.75, but got 1.
FAIL:  calculateDin(9, 5, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(9, 5, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(9, 5, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(9, 5, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(9, 5, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(9, 5, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(9, 5, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(9, 5, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(9, 5, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(9, 5, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(9, 5, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(9, 5, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(9, 5, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(9, 5, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(9, 5, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(9, 5, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(9, 5, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(9, 5, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(10, 0, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(10, 0, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(10, 0, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(10, 0, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(10, 0, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(10, 0, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(10, 0, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(10, 0, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(10, 0, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(10, 0, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(10, 0, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(10, 0, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(10, 0, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(10, 0, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(10, 0, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(10, 0, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(10, 0, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(10, 0, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(10, 0, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(10, 0, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(10, 0, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(10, 0, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(10, 0, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(10, 0, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(10, 1, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(10, 1, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(10, 1, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(10, 1, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(10, 1, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(10, 1, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(10, 1, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(10, 1, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(10, 1, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(10, 1, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(10, 1, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(10, 1, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(10, 1, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(10, 1, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(10, 1, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(10, 1, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(10, 1, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(10, 1, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(10, 1, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(10, 1, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(10, 1, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(10, 1, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(10, 1, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(10, 2, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(10, 2, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(10, 2, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(10, 2, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(10, 2, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(10, 2, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(10, 2, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(10, 2, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(10, 2, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(10, 2, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(10, 2, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(10, 2, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(10, 2, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(10, 2, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(10, 2, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(10, 2, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(10, 2, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(10, 2, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(10, 2, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(10, 2, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(10, 2, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(10, 2, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(10, 2, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(10, 2, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(10, 3, 0, 0, 2)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(10, 3, 0, 0, 3)  Expected 6, but got 4.
FAIL:  calculateDin(10, 3, 0, 0, 4)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(10, 3, 0, 0, 5)  Expected 5, but got 3.5.
FAIL:  calculateDin(10, 3, 0, 0, 6)  Expected 4.5, but got 3.
FAIL:  calculateDin(10, 3, 0, 0, 7)  Expected 4, but got null.
FAIL:  calculateDin(10, 3, 1, 0, 2)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(10, 3, 1, 0, 3)  Expected 6, but got 5.
FAIL:  calculateDin(10, 3, 1, 0, 4)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(10, 3, 1, 0, 5)  Expected 5, but got 4.
FAIL:  calculateDin(10, 3, 1, 0, 6)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(10, 3, 1, 0, 7)  Expected 4, but got 3.
FAIL:  calculateDin(10, 3, 3, 0, 2)  Expected 6.5, but got 7.5.
FAIL:  calculateDin(10, 3, 3, 0, 3)  Expected 6, but got 7.
FAIL:  calculateDin(10, 3, 3, 0, 4)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(10, 3, 3, 0, 5)  Expected 5, but got 6.
FAIL:  calculateDin(10, 3, 3, 0, 6)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(10, 3, 3, 0, 7)  Expected 4, but got 5.
FAIL:  calculateDin(10, 3, 4, 0, 2)  Expected 6.5, but got null.
FAIL:  calculateDin(10, 3, 4, 0, 3)  Expected 6, but got 8.5.
FAIL:  calculateDin(10, 3, 4, 0, 4)  Expected 5.5, but got 8.
FAIL:  calculateDin(10, 3, 4, 0, 5)  Expected 5, but got 7.
FAIL:  calculateDin(10, 3, 4, 0, 6)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(10, 3, 4, 0, 7)  Expected 4, but got 6.
FAIL:  calculateDin(10, 4, 0, 0, 2)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(10, 4, 0, 0, 3)  Expected 6, but got 4.
FAIL:  calculateDin(10, 4, 0, 0, 4)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(10, 4, 0, 0, 5)  Expected 5, but got 3.5.
FAIL:  calculateDin(10, 4, 0, 0, 6)  Expected 4.5, but got 3.
FAIL:  calculateDin(10, 4, 0, 0, 7)  Expected 4, but got null.
FAIL:  calculateDin(10, 4, 1, 0, 2)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(10, 4, 1, 0, 3)  Expected 6, but got 5.
FAIL:  calculateDin(10, 4, 1, 0, 4)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(10, 4, 1, 0, 5)  Expected 5, but got 4.
FAIL:  calculateDin(10, 4, 1, 0, 6)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(10, 4, 1, 0, 7)  Expected 4, but got 3.
FAIL:  calculateDin(10, 4, 3, 0, 2)  Expected 6.5, but got 7.5.
FAIL:  calculateDin(10, 4, 3, 0, 3)  Expected 6, but got 7.
FAIL:  calculateDin(10, 4, 3, 0, 4)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(10, 4, 3, 0, 5)  Expected 5, but got 6.
FAIL:  calculateDin(10, 4, 3, 0, 6)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(10, 4, 3, 0, 7)  Expected 4, but got 5.
FAIL:  calculateDin(10, 4, 4, 0, 2)  Expected 6.5, but got null.
FAIL:  calculateDin(10, 4, 4, 0, 3)  Expected 6, but got 8.5.
FAIL:  calculateDin(10, 4, 4, 0, 4)  Expected 5.5, but got 8.
FAIL:  calculateDin(10, 4, 4, 0, 5)  Expected 5, but got 7.
FAIL:  calculateDin(10, 4, 4, 0, 6)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(10, 4, 4, 0, 7)  Expected 4, but got 6.
FAIL:  calculateDin(10, 5, 0, 0, 2)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(10, 5, 0, 0, 3)  Expected 6, but got 4.
FAIL:  calculateDin(10, 5, 0, 0, 4)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(10, 5, 0, 0, 5)  Expected 5, but got 3.5.
FAIL:  calculateDin(10, 5, 0, 0, 6)  Expected 4.5, but got 3.
FAIL:  calculateDin(10, 5, 0, 0, 7)  Expected 4, but got null.
FAIL:  calculateDin(10, 5, 1, 0, 2)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(10, 5, 1, 0, 3)  Expected 6, but got 5.
FAIL:  calculateDin(10, 5, 1, 0, 4)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(10, 5, 1, 0, 5)  Expected 5, but got 4.
FAIL:  calculateDin(10, 5, 1, 0, 6)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(10, 5, 1, 0, 7)  Expected 4, but got 3.
FAIL:  calculateDin(10, 5, 3, 0, 2)  Expected 6.5, but got 7.5.
FAIL:  calculateDin(10, 5, 3, 0, 3)  Expected 6, but got 7.
FAIL:  calculateDin(10, 5, 3, 0, 4)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(10, 5, 3, 0, 5)  Expected 5, but got 6.
FAIL:  calculateDin(10, 5, 3, 0, 6)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(10, 5, 3, 0, 7)  Expected 4, but got 5.
FAIL:  calculateDin(10, 5, 4, 0, 2)  Expected 6.5, but got null.
FAIL:  calculateDin(10, 5, 4, 0, 3)  Expected 6, but got 8.5.
FAIL:  calculateDin(10, 5, 4, 0, 4)  Expected 5.5, but got 8.
FAIL:  calculateDin(10, 5, 4, 0, 5)  Expected 5, but got 7.
FAIL:  calculateDin(10, 5, 4, 0, 6)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(10, 5, 4, 0, 7)  Expected 4, but got 6.
FAIL:  calculateDin(11, 0, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(11, 0, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(11, 0, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(11, 0, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(11, 0, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(11, 0, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(11, 0, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(11, 0, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(11, 0, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(11, 0, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(11, 0, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(11, 0, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(11, 0, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(11, 0, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(11, 0, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(11, 0, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(11, 0, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(11, 0, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(11, 0, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(11, 0, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(11, 0, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(11, 0, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(11, 0, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(11, 0, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(11, 1, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(11, 1, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(11, 1, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(11, 1, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(11, 1, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(11, 1, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(11, 1, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(11, 1, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(11, 1, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(11, 1, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(11, 1, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(11, 1, 3, 0, 2)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(11, 1, 3, 0, 3)  Expected 4, but got 5.
FAIL:  calculateDin(11, 1, 3, 0, 4)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(11, 1, 3, 0, 5)  Expected 3.5, but got 4.
FAIL:  calculateDin(11, 1, 3, 0, 6)  Expected 3, but got 3.5.
FAIL:  calculateDin(11, 1, 3, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(11, 1, 4, 0, 2)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(11, 1, 4, 0, 3)  Expected 4, but got 6.
FAIL:  calculateDin(11, 1, 4, 0, 4)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(11, 1, 4, 0, 5)  Expected 3.5, but got 5.
FAIL:  calculateDin(11, 1, 4, 0, 6)  Expected 3, but got 4.5.
FAIL:  calculateDin(11, 1, 4, 0, 7)  Expected null, but got 4.
FAIL:  calculateDin(11, 2, 0, 0, 2)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(11, 2, 0, 0, 3)  Expected 5, but got 3.
FAIL:  calculateDin(11, 2, 0, 0, 4)  Expected 4.5, but got 3.
FAIL:  calculateDin(11, 2, 0, 0, 5)  Expected 4, but got 2.75.
FAIL:  calculateDin(11, 2, 0, 0, 6)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(11, 2, 0, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(11, 2, 1, 0, 2)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(11, 2, 1, 0, 3)  Expected 5, but got 4.
FAIL:  calculateDin(11, 2, 1, 0, 4)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(11, 2, 1, 0, 5)  Expected 4, but got 3.5.
FAIL:  calculateDin(11, 2, 1, 0, 6)  Expected 3.5, but got 3.
FAIL:  calculateDin(11, 2, 1, 0, 7)  Expected 3, but got null.
FAIL:  calculateDin(11, 2, 3, 0, 2)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(11, 2, 3, 0, 3)  Expected 5, but got 6.
FAIL:  calculateDin(11, 2, 3, 0, 4)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(11, 2, 3, 0, 5)  Expected 4, but got 5.
FAIL:  calculateDin(11, 2, 3, 0, 6)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(11, 2, 3, 0, 7)  Expected 3, but got 4.
FAIL:  calculateDin(11, 2, 4, 0, 2)  Expected 5.5, but got 7.5.
FAIL:  calculateDin(11, 2, 4, 0, 3)  Expected 5, but got 7.
FAIL:  calculateDin(11, 2, 4, 0, 4)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(11, 2, 4, 0, 5)  Expected 4, but got 6.
FAIL:  calculateDin(11, 2, 4, 0, 6)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(11, 2, 4, 0, 7)  Expected 3, but got 5.
FAIL:  calculateDin(11, 3, 0, 0, 2)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(11, 3, 0, 0, 3)  Expected 6, but got 4.
FAIL:  calculateDin(11, 3, 0, 0, 4)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(11, 3, 0, 0, 5)  Expected 5, but got 3.5.
FAIL:  calculateDin(11, 3, 0, 0, 6)  Expected 4.5, but got 3.
FAIL:  calculateDin(11, 3, 0, 0, 7)  Expected 4, but got null.
FAIL:  calculateDin(11, 3, 1, 0, 2)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(11, 3, 1, 0, 3)  Expected 6, but got 5.
FAIL:  calculateDin(11, 3, 1, 0, 4)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(11, 3, 1, 0, 5)  Expected 5, but got 4.
FAIL:  calculateDin(11, 3, 1, 0, 6)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(11, 3, 1, 0, 7)  Expected 4, but got 3.
FAIL:  calculateDin(11, 3, 3, 0, 2)  Expected 6.5, but got 7.5.
FAIL:  calculateDin(11, 3, 3, 0, 3)  Expected 6, but got 7.
FAIL:  calculateDin(11, 3, 3, 0, 4)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(11, 3, 3, 0, 5)  Expected 5, but got 6.
FAIL:  calculateDin(11, 3, 3, 0, 6)  Expected 4.5, but got 5.5.
FAIL:  calculateDin(11, 3, 3, 0, 7)  Expected 4, but got 5.
FAIL:  calculateDin(11, 3, 4, 0, 2)  Expected 6.5, but got null.
FAIL:  calculateDin(11, 3, 4, 0, 3)  Expected 6, but got 8.5.
FAIL:  calculateDin(11, 3, 4, 0, 4)  Expected 5.5, but got 8.
FAIL:  calculateDin(11, 3, 4, 0, 5)  Expected 5, but got 7.
FAIL:  calculateDin(11, 3, 4, 0, 6)  Expected 4.5, but got 6.5.
FAIL:  calculateDin(11, 3, 4, 0, 7)  Expected 4, but got 6.
FAIL:  calculateDin(11, 4, 0, 0, 2)  Expected 7.5, but got 5.5.
FAIL:  calculateDin(11, 4, 0, 0, 3)  Expected 7, but got 5.
FAIL:  calculateDin(11, 4, 0, 0, 4)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(11, 4, 0, 0, 5)  Expected 6, but got 4.
FAIL:  calculateDin(11, 4, 0, 0, 6)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(11, 4, 0, 0, 7)  Expected 5, but got 3.
FAIL:  calculateDin(11, 4, 1, 0, 2)  Expected 7.5, but got 6.5.
FAIL:  calculateDin(11, 4, 1, 0, 3)  Expected 7, but got 6.
FAIL:  calculateDin(11, 4, 1, 0, 4)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(11, 4, 1, 0, 5)  Expected 6, but got 5.
FAIL:  calculateDin(11, 4, 1, 0, 6)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(11, 4, 1, 0, 7)  Expected 5, but got 4.
FAIL:  calculateDin(11, 4, 3, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(11, 4, 3, 0, 3)  Expected 7, but got 8.5.
FAIL:  calculateDin(11, 4, 3, 0, 4)  Expected 6.5, but got 8.
FAIL:  calculateDin(11, 4, 3, 0, 5)  Expected 6, but got 7.
FAIL:  calculateDin(11, 4, 3, 0, 6)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(11, 4, 3, 0, 7)  Expected 5, but got 6.
FAIL:  calculateDin(11, 4, 4, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(11, 4, 4, 0, 3)  Expected 7, but got 10.
FAIL:  calculateDin(11, 4, 4, 0, 4)  Expected 6.5, but got 9.5.
FAIL:  calculateDin(11, 4, 4, 0, 5)  Expected 6, but got 8.5.
FAIL:  calculateDin(11, 4, 4, 0, 6)  Expected 5.5, but got 8.
FAIL:  calculateDin(11, 4, 4, 0, 7)  Expected 5, but got 7.5.
FAIL:  calculateDin(11, 5, 0, 0, 2)  Expected 7.5, but got 5.5.
FAIL:  calculateDin(11, 5, 0, 0, 3)  Expected 7, but got 5.
FAIL:  calculateDin(11, 5, 0, 0, 4)  Expected 6.5, but got 4.5.
FAIL:  calculateDin(11, 5, 0, 0, 5)  Expected 6, but got 4.
FAIL:  calculateDin(11, 5, 0, 0, 6)  Expected 5.5, but got 3.5.
FAIL:  calculateDin(11, 5, 0, 0, 7)  Expected 5, but got 3.
FAIL:  calculateDin(11, 5, 1, 0, 2)  Expected 7.5, but got 6.5.
FAIL:  calculateDin(11, 5, 1, 0, 3)  Expected 7, but got 6.
FAIL:  calculateDin(11, 5, 1, 0, 4)  Expected 6.5, but got 5.5.
FAIL:  calculateDin(11, 5, 1, 0, 5)  Expected 6, but got 5.
FAIL:  calculateDin(11, 5, 1, 0, 6)  Expected 5.5, but got 4.5.
FAIL:  calculateDin(11, 5, 1, 0, 7)  Expected 5, but got 4.
FAIL:  calculateDin(11, 5, 3, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(11, 5, 3, 0, 3)  Expected 7, but got 8.5.
FAIL:  calculateDin(11, 5, 3, 0, 4)  Expected 6.5, but got 8.
FAIL:  calculateDin(11, 5, 3, 0, 5)  Expected 6, but got 7.
FAIL:  calculateDin(11, 5, 3, 0, 6)  Expected 5.5, but got 6.5.
FAIL:  calculateDin(11, 5, 3, 0, 7)  Expected 5, but got 6.
FAIL:  calculateDin(11, 5, 4, 0, 2)  Expected 7.5, but got null.
FAIL:  calculateDin(11, 5, 4, 0, 3)  Expected 7, but got 10.
FAIL:  calculateDin(11, 5, 4, 0, 4)  Expected 6.5, but got 9.5.
FAIL:  calculateDin(11, 5, 4, 0, 5)  Expected 6, but got 8.5.
FAIL:  calculateDin(11, 5, 4, 0, 6)  Expected 5.5, but got 8.
FAIL:  calculateDin(11, 5, 4, 0, 7)  Expected 5, but got 7.5.
FAIL:  calculateDin(12, 0, 0, 0, 0)  Expected null, but got 3.
FAIL:  calculateDin(12, 0, 0, 0, 1)  Expected null, but got 2.75.
FAIL:  calculateDin(12, 0, 0, 0, 2)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(12, 0, 0, 0, 3)  Expected 3, but got 2.25.
FAIL:  calculateDin(12, 0, 0, 0, 4)  Expected 3, but got 2.
FAIL:  calculateDin(12, 0, 0, 0, 5)  Expected 2.75, but got 1.75.
FAIL:  calculateDin(12, 0, 0, 0, 6)  Expected 2.5, but got 1.75.
FAIL:  calculateDin(12, 0, 1, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(12, 0, 1, 0, 2)  Expected 3.5, but got 3.
FAIL:  calculateDin(12, 0, 1, 0, 3)  Expected 3, but got 2.75.
FAIL:  calculateDin(12, 0, 1, 0, 4)  Expected 3, but got 2.5.
FAIL:  calculateDin(12, 0, 1, 0, 5)  Expected 2.75, but got 2.25.
FAIL:  calculateDin(12, 0, 1, 0, 6)  Expected 2.5, but got 2.
FAIL:  calculateDin(12, 0, 3, 0, 2)  Expected 3.5, but got 4.5.
FAIL:  calculateDin(12, 0, 3, 0, 3)  Expected 3, but got 4.
FAIL:  calculateDin(12, 0, 3, 0, 4)  Expected 3, but got 3.5.
FAIL:  calculateDin(12, 0, 3, 0, 5)  Expected 2.75, but got 3.5.
FAIL:  calculateDin(12, 0, 3, 0, 6)  Expected 2.5, but got 3.
FAIL:  calculateDin(12, 0, 4, 0, 2)  Expected 3.5, but got 5.5.
FAIL:  calculateDin(12, 0, 4, 0, 3)  Expected 3, but got 5.
FAIL:  calculateDin(12, 0, 4, 0, 4)  Expected 3, but got 4.5.
FAIL:  calculateDin(12, 0, 4, 0, 5)  Expected 2.75, but got 4.
FAIL:  calculateDin(12, 0, 4, 0, 6)  Expected 2.5, but got 3.5.
FAIL:  calculateDin(12, 0, 4, 0, 7)  Expected null, but got 3.
FAIL:  calculateDin(12, 1, 0, 0, 1)  Expected null, but got 3.5.
FAIL:  calculateDin(12, 1, 0, 0, 2)  Expected 4.5, but got 3.
FAIL:  calculateDin(12, 1, 0, 0, 3)  Expected 4, but got 2.75.
FAIL:  calculateDin(12, 1, 0, 0, 4)  Expected 3.5, but got 2.5.
FAIL:  calculateDin(12, 1, 0, 0, 5)  Expected 3.5, but got 2.25.
FAIL:  calculateDin(12, 1, 0, 0, 6)  Expected 3, but got 2.
FAIL:  calculateDin(12, 1, 1, 0, 2)  Expected 4.5, but got 3.5.
FAIL:  calculateDin(12, 1, 1, 0, 3)  Expected 4, but got 3.
FAIL:  calculateDin(12, 1, 1, 0, 4)  Expected 3.5, but got 3.
FAIL:  calculateDin(12, 1, 1, 0, 5)  Expected 3.5, but got 2.75.
FAIL:  calculateDin(12, 1, 1, 0, 6)  Expected 3, but got 2.5.
FAIL:  calculateDin(12, 1, 3, 0, 2)  Expected 4.5, but got 5.5.
